936227	97	q6_7	0.615384615
938608	97	q7_5	1
940680	97	q2_8	0
941694	97	q1_1	0
942100	97	q2_8	0
942591	97	q4_1	0
944060	97	q5_5	0
2994848	97	q1_1	1
2996543	97	q0_3	0
2997143	97	q1_1	1
2999379	97	q2_8	0
3000913	97	q3_2	0
3001530	97	q4_1	0
3002197	97	q5_5	0
3002946	97	q6_7	0.615384615
3003576	97	q7_5	1
3004560	97	q6_7	0.615384615
3006429	97	q5_5	0
4739477	97	q4_1	0.882352941
4741083	97	q0_3	0
4744132	97	q1_1	1
4748936	97	q2_8	0
4753397	97	q3_2	0
4755324	97	q4_1	0.882352941
4758122	97	q5_5	0
4760568	97	q6_7	0.615384615
4761475	97	q7_5	1
4763746	97	q5_5	0
4765100	97	q4_1	0.882352941
4767017	97	q3_2	0
4768501	97	q2_8	0
4769648	97	q1_1	1
4773170	97	q0_3	0
4773872	97	q4_1	0.882352941
4774504	97	q1_1	1
5289526	97	q2_8	1
5291745	97	q1_1	1
5292950	97	q0_3	0
5293285	97	q1_1	1
5293745	97	q2_8	1
5294330	97	q3_2	0
5295626	97	q4_1	0.882352941
5299410	97	q5_5	0
5301625	97	q6_7	0.615384615
5303084	97	q7_5	1
5303598	97	q5_5	0
5304676	97	q4_1	0.882352941
5307043	97	q3_2	0
5308103	97	q2_8	1
5309096	97	q1_1	1
6058214	97	q0_3	0.857142857
6061752	97	q1_1	1
6064977	97	q2_8	1
6067800	97	q3_2	0
6069489	97	q4_1	0.882352941
6072347	97	q5_5	0
6074642	97	q6_7	0.615384615
6076759	97	q7_5	1
6077826	97	q4_1	0.882352941
6147224	97	q3_2	0
6148105	97	q4_1	0.882352941
6152712	97	q5_5	0
6677363	97	q3_2	1
6677896	97	q4_1	0.882352941
6706729	97	q5_5	0
6709762	97	q6_7	0.615384615
6713740	97	q5_5	0
6792845	97	q3_2	1
6920280	97	q5_5	0
7141520	97	q3_2	1
7966172	97	q5_5	0.384615385
8315403	97	q0_3	0.857142857
8326372	97	q1_1	1
8333521	97	q2_8	1
8354155	97	q3_2	1
8361055	97	q4_1	0.882352941
8377119	97	q5_5	0.384615385
8430000	97	q6_7	0.615384615
255241	131	q1_4	0
259916	131	q0_13	0
270655	131	q2_8	0
272414	131	q3_6	0
275312	131	q6_0	0
276897	131	q4_15	0
277781	131	q5_10	0
316283	131	q7_7	0
1781371	131	q1_4	0.166666667
1783161	131	q0_13	0
2517809	131	q7_7	0.363636364
2518875	131	q5_10	0
2520715	131	q7_7	0.363636364
2528720	131	q5_10	0
2530142	131	q4_15	0
2531253	131	q5_10	0
2602982	131	q7_7	0.409090909
2604253	131	q5_10	0
2700744	131	q7_7	0.5
2702248	131	q5_10	0
2703245	131	q4_15	0
2711059	131	q6_0	0
2715053	131	q3_6	0
3216884	131	q2_8	0.5
3220466	131	q3_6	0
3222812	131	q0_13	0
4395834	131	q6_0	1
4419960	131	q3_6	0
4420927	131	q2_8	0.5
4421559	131	q0_13	0
4422026	131	q1_4	0.166666667
4733310	131	q0_13	0
4734402	131	q2_8	0.5
4734758	131	q0_13	0
4735760	131	q1_4	0.166666667
4738375	131	q3_6	0
4738899	131	q6_0	1
4739954	131	q4_15	0
4740571	131	q7_7	0.5
4746688	131	q5_10	0
4781442	131	q4_15	0
4781950	131	q6_0	1
4782406	131	q3_6	0
4782982	131	q2_8	0.5
4785151	131	q0_13	0
4824808	131	q2_8	0.5
4828678	131	q0_13	0
4830861	131	q1_4	0.166666667
4831367	131	q3_6	0
4832165	131	q4_15	0
4832635	131	q6_0	1
4833270	131	q3_6	0
4834150	131	q2_8	0.5
4834891	131	q0_13	0
4835619	131	q3_6	0
5560894	131	q0_13	0.285714286
5562433	131	q2_8	0.5
5566299	131	q6_0	1
6435282	131	q4_15	0.2
6440739	131	q5_10	0
6441659	131	q7_7	0.5
6908673	131	q5_10	0.545454545
7035505	131	q7_7	0.5
7037751	131	q5_10	0.545454545
7040096	131	q4_15	0.2
7042573	131	q6_0	1
7363434	131	q3_6	0.636363636
7366127	131	q5_10	0.545454545
7392674	131	q4_15	0.2
7395539	131	q5_10	0.545454545
8439034	131	q3_6	0.909090909
8441856	131	q2_8	0.5
8444742	131	q0_13	0.285714286
9237914	131	q1_4	0.333333333
9241123	131	q0_13	0.285714286
9243953	131	q2_8	0.5
9247019	131	q3_6	0.909090909
10209382	131	q6_0	1
10212397	131	q4_15	0.2
10216641	131	q5_10	0.545454545
10237665	131	q7_7	0.545454545
10238045	131	q5_10	0.545454545
10238455	131	q4_15	0.2
10238893	131	q6_0	1
10239242	131	q3_6	0.909090909
10240423	131	q0_13	0.285714286
827940	134	q0_8	0.857651246
873614	134	q1_5	0
926873	134	q0_8	0.857651246
1827819	134	q1_5	0.928571429
2111023	134	q2_4	0.6
2708433	134	q3_1	0.92
2792288	134	q4_7	0
2799343	134	q5_6	0
2803619	134	q6_2	0
3066586	134	q7_6	0.65
3069696	134	q3_1	0.92
3902195	134	q4_7	1
4634522	134	q5_6	1
4926770	134	q6_2	0.357142857
4944429	134	q4_7	1
4946274	134	q5_6	1
5000485	134	q4_7	1
5023964	134	q5_6	1
6672873	134	q6_2	1
7405018	134	q7_6	0.85
8631447	134	q0_8	1
9662900	134	q1_5	1
10314216	134	q2_4	0.6
11069430	134	q3_1	0.92
11070867	134	q2_4	0.6
11089284	134	q1_5	1
11155755	134	q3_1	0.92
11284666	134	q4_7	1
11295983	134	q5_6	1
11570801	134	q4_7	1
11602883	134	q1_5	1
12594245	134	q4_7	1
13015759	134	q5_6	1
13796718	134	q6_2	1
14868974	134	q7_6	0.9
15378284	134	q0_8	1
15587473	134	q1_5	1
16138811	134	q2_4	0.6
16427615	134	q3_1	0.92
16792280	134	q4_7	1
16797041	134	q5_6	1
16798327	134	q4_7	1
16798833	134	q5_6	1
16799698	134	q3_1	0.92
16800469	134	q4_7	1
16801174	134	q5_6	1
16802185	134	q6_2	1
16803261	134	q0_8	1
16805012	134	q1_5	1
16806054	134	q2_4	0.6
16807161	134	q3_1	0.92
16808146	134	q4_7	1
17149464	134	q5_6	1
17296895	134	q6_2	1
17532646	134	q7_6	0.85
17538925	134	q0_8	1
17546046	134	q1_5	1
17558164	134	q2_4	0.6
17572650	134	q3_1	0.92
17582730	134	q4_7	1
17587444	134	q5_6	1
17593283	134	q6_2	1
43183	158	q2_1	0
53862	158	q6_14	0
83975	158	q4_7	0
322002	158	q7_3	1
333167	158	q5_14	0
349415	158	q3_9	0
351821	158	q0_10	0
361199	158	q1_7	0
361724	158	q7_3	1
1563313	158	q1_7	0.666666667
2216264	158	q2_1	1
2218428	158	q6_14	0
2233354	158	q2_1	1
2233909	158	q6_14	0
2244555	158	q4_7	0
2245794	158	q7_3	1
2250679	158	q5_14	0
2255168	158	q3_9	0
2270835	158	q0_10	0
2273206	158	q1_7	0.666666667
2388251	158	q2_1	1
2595478	158	q6_14	0
3267437	158	q4_7	0.285714286
3271136	158	q7_3	1
3277806	158	q5_14	0
3284737	158	q3_9	0
3288212	158	q0_10	0
3291657	158	q1_7	0.666666667
3294293	158	q2_1	1
3296723	158	q6_14	0
3779237	158	q4_7	1
3784428	158	q7_3	1
4667816	158	q5_14	1
4752700	158	q3_9	0
4756240	158	q0_10	0
4757360	158	q4_7	1
4758477	158	q6_14	0
5760298	158	q3_9	0.980769231
6624244	158	q0_10	1
6627330	158	q1_7	0.666666667
6634433	158	q2_1	1
6645479	158	q6_14	0
6658622	158	q3_9	0.980769231
6659579	158	q4_7	1
9787574	158	q6_14	1
10268660	158	q1_7	1
10270776	158	q0_10	1
10274907	158	q3_9	0.980769231
10277153	158	q5_14	1
10295682	158	q7_3	1
10298918	158	q4_7	1
10300751	158	q6_14	1
10333489	158	q2_1	1
10336024	158	q1_7	1
10436287	158	q2_1	1
10436926	158	q6_14	1
10437732	158	q4_7	1
10438495	158	q7_3	1
10439035	158	q5_14	1
10439687	158	q3_9	0.980769231
10440644	158	q0_10	1
10933	293	q7_6	0
11729	293	q0_10	0
615763	293	q1_10	0.876923077
780293	293	q0_10	0
1117624	293	q2_8	0.7
1485058	293	q3_10	0.9
1666039	293	q6_1	0.4
1814673	293	q4_7	0
1854185	293	q5_8	0.083333333
2555447	293	q7_6	0.7
2578073	293	q1_10	0.876923077
2585729	293	q0_10	0
2593910	293	q2_8	0.7
2602372	293	q3_10	0.9
2611682	293	q6_1	0.4
2616580	293	q4_7	0
2631659	293	q5_8	0.083333333
3070555	293	q4_7	0.714285714
4968815	293	q6_1	0.6
5879197	293	q0_10	0.3
6104827	293	q5_8	0.333333333
6144849	293	q0_10	0.3
6384670	293	q5_8	0.416666667
6986351	293	q7_6	0.6
7389474	293	q1_10	0.876923077
7591117	293	q0_10	0.5
7938429	293	q2_8	1
8034421	293	q3_10	1
8758244	293	q6_1	0.6
8769235	293	q4_7	0.714285714
9330961	293	q5_8	0.583333333
9736073	293	q4_7	0.785714286
9762917	293	q5_8	0.583333333
666415	324	q0_2	1
1592353	324	q1_6	0.793103448
1599414	324	q2_6	0
1609761	324	q3_6	0
1616862	324	q4_7	0
1621707	324	q5_6	0
1637296	324	q6_1	0
1981469	324	q7_3	1
1981953	324	q1_6	0.793103448
2757258	324	q3_6	0.818181818
3550420	324	q4_7	0.785714286
3552947	324	q5_6	0
3554958	324	q6_1	0
4133684	324	q5_6	0.333333333
5125770	324	q6_1	0.5
5290937	324	q7_3	1
5420031	324	q0_2	1
6418388	324	q1_6	1
6837718	324	q2_6	0.666666667
6882013	324	q3_6	0.818181818
6902932	324	q7_3	1
6969634	324	q6_1	0.5
7345010	324	q5_6	0.833333333
7347493	324	q6_1	0.5
7350799	324	q0_2	1
7355409	324	q1_6	1
7499419	324	q2_6	0.666666667
7501322	324	q3_6	0.818181818
7508906	324	q4_7	0.785714286
7515171	324	q3_6	0.818181818
7516975	324	q2_6	0.666666667
7519423	324	q1_6	1
7712865	324	q2_6	0.666666667
8115436	324	q3_6	1
8139159	324	q4_7	0.785714286
8143233	324	q5_6	0.833333333
8173892	324	q6_1	0.5
8296920	324	q7_3	1
9282896	324	q6_1	0.7
9313450	324	q7_3	1
9342748	324	q0_2	1
9348285	324	q1_6	1
9431732	324	q3_6	1
9436816	324	q2_6	0.666666667
9449157	324	q1_6	1
9454673	324	q3_6	1
9507647	324	q4_7	0.785714286
9519931	324	q5_6	0.833333333
9566227	324	q6_1	0.7
9574984	324	q7_3	1
9626858	324	q6_1	0.7
9699911	324	q4_7	0.785714286
9710767	324	q3_6	1
9956325	324	q4_7	0.785714286
9957624	324	q3_6	1
9982985	324	q2_6	0.666666667
9997755	324	q0_2	1
10027344	324	q1_6	1
10027957	324	q2_6	0.666666667
10233012	324	q4_7	0.785714286
10239722	324	q5_6	0.833333333
10297314	324	q6_1	0.8
10305812	324	q7_3	1
10308899	324	q4_7	0.785714286
10344983	324	q3_6	1
10347701	324	q4_7	0.785714286
10601239	324	q1_6	1
10608977	324	q2_6	0.666666667
10623557	324	q3_6	1
10628155	324	q4_7	0.785714286
10631486	324	q5_6	0.833333333
10635907	324	q6_1	0.8
10638442	324	q7_3	1
10640555	324	q4_7	0.785714286
10866074	324	q3_6	1
10875047	324	q4_7	0.785714286
10887601	324	q2_6	0.666666667
10907277	324	q4_7	0.785714286
10981270	324	q5_6	0.833333333
10994173	324	q6_1	0.8
11016911	324	q7_3	1
11867384	324	q6_1	0.8
11916480	324	q7_3	1
11919896	324	q0_2	1
11922891	324	q1_6	1
11926278	324	q2_6	0.666666667
11930142	324	q3_6	1
11932606	324	q4_7	0.785714286
5669	397	q7_4	0
7349	397	q0_3	0
8493	397	q2_10	0
11283	397	q3_3	0
13776	397	q6_13	0
14484	397	q4_2	0
17102	397	q6_13	0
19138	397	q4_2	0
23571	397	q5_9	0
25946	397	q7_4	0
27296	397	q0_3	0
28971	397	q1_0	0
29932	397	q7_4	0
371172	397	q1_0	0.03030303
376587	397	q0_3	0
474163	397	q7_4	0.1
477515	397	q5_9	0
478620	397	q4_2	0
479522	397	q3_3	0
485681	397	q2_10	0
486325	397	q3_3	0
488120	397	q0_3	0
488807	397	q3_3	0
489423	397	q6_13	0
490434	397	q4_2	0
490832	397	q6_13	0
491844	397	q4_2	0
492420	397	q5_9	0
492946	397	q4_2	0
493357	397	q5_9	0
496468	397	q4_2	0
496855	397	q6_13	0
497441	397	q3_3	0
498115	397	q2_10	0
498935	397	q0_3	0
507155	397	q3_3	0
508454	397	q0_3	0
509668	397	q4_2	0
512714	397	q5_9	0
513870	397	q7_4	0.1
890589	397	q1_0	0.424242424
892957	397	q0_3	0
893452	397	q5_9	0
1359654	397	q7_4	0.4
1444807	397	q5_9	0
1763588	397	q4_2	0.222222222
1764268	397	q7_4	0.4
1765065	397	q4_2	0.222222222
1766195	397	q6_13	0
1767579	397	q2_10	0
1768490	397	q1_0	0.424242424
1775224	397	q7_4	0.4
1775722	397	q5_9	0
1996472	397	q4_2	0.222222222
1997364	397	q7_4	0.4
1997862	397	q5_9	0
1998295	397	q4_2	0.222222222
2053186	397	q6_13	0
2053863	397	q3_3	0
2188396	397	q2_10	0.4
2188958	397	q3_3	0
2189267	397	q6_13	0
2189632	397	q4_2	0.222222222
2190459	397	q5_9	0
2191083	397	q7_4	0.4
2196899	397	q1_0	0.424242424
2233594	397	q0_3	0
2234031	397	q2_10	0.4
2234498	397	q0_3	0
2235577	397	q1_0	0.424242424
2236016	397	q2_10	0.4
2236702	397	q0_3	0
2237275	397	q2_10	0.4
2238857	397	q3_3	0
2285683	397	q6_13	0
2286076	397	q2_10	0.4
2286881	397	q3_3	0
2287289	397	q0_3	0
2288100	397	q1_0	0.424242424
2490862	397	q7_4	0.4
2496651	397	q1_0	0.424242424
2500071	397	q4_2	0.222222222
2875696	397	q3_3	0.348837209
2877898	397	q6_13	0
2879810	397	q4_2	0.222222222
2881377	397	q5_9	0
2883290	397	q7_4	0.4
2886516	397	q5_9	0
3183488	397	q0_3	0.714285714
3189216	397	q2_10	0.4
3189725	397	q1_0	0.424242424
3835882	397	q2_10	0.9
3839789	397	q0_3	0.714285714
3841163	397	q2_10	0.9
3841565	397	q0_3	0.714285714
3843579	397	q2_10	0.9
3845914	397	q0_3	0.714285714
3848543	397	q1_0	0.424242424
3851369	397	q3_3	0.348837209
3853089	397	q6_13	0
3854986	397	q4_2	0.222222222
3856997	397	q5_9	0
3858717	397	q7_4	0.4
3999035	397	q1_0	0.424242424
3999710	397	q2_10	0.9
4000971	397	q3_3	0.348837209
4002966	397	q1_0	0.424242424
4004549	397	q3_3	0.348837209
4442003	397	q1_0	0.848484848
4443141	397	q0_3	0.714285714
4458138	397	q1_0	0.848484848
4458977	397	q0_3	0.714285714
4461567	397	q2_10	0.9
4624004	397	q3_3	0.348837209
4626522	397	q6_13	0
4628482	397	q4_2	0.222222222
4631651	397	q5_9	0
4632782	397	q3_3	0.348837209
4633762	397	q6_13	0
4634693	397	q4_2	0.222222222
4635592	397	q5_9	0
4725006	397	q6_13	0
4726837	397	q4_2	0.222222222
5230990	397	q5_9	0
5231760	397	q4_2	0.222222222
5232636	397	q7_4	0.4
5234373	397	q4_2	0.222222222
5461310	397	q7_4	0.5
5466109	397	q5_9	0
5471088	397	q4_2	0.222222222
5473347	397	q6_13	0
5476610	397	q3_3	0.348837209
5477197	397	q6_13	0
5588344	397	q7_4	0.5
5665749	397	q5_9	0
5669107	397	q4_2	0.222222222
5670008	397	q6_13	0
5670852	397	q3_3	0.348837209
5671429	397	q2_10	0.9
5671937	397	q0_3	0.714285714
5672694	397	q2_10	0.9
5676056	397	q3_3	0.348837209
5676744	397	q6_13	0
5677217	397	q4_2	0.222222222
5678079	397	q6_13	0
5678812	397	q5_9	0
5679533	397	q6_13	0
5679926	397	q3_3	0.348837209
5982504	397	q6_13	0.357142857
5984942	397	q3_3	0.348837209
5985437	397	q5_9	0
5985804	397	q7_4	0.5
5986606	397	q4_2	0.222222222
5986972	397	q6_13	0.357142857
5998665	397	q3_3	0.348837209
6001266	397	q7_4	0.5
6003931	397	q5_9	0
6006592	397	q4_2	0.222222222
6009635	397	q5_9	0
6011319	397	q4_2	0.222222222
6101416	397	q6_13	0.357142857
6101938	397	q2_10	0.9
6102525	397	q3_3	0.348837209
6103131	397	q6_13	0.357142857
6104985	397	q3_3	0.348837209
6105259	397	q6_13	0.357142857
6105584	397	q4_2	0.222222222
6106025	397	q5_9	0
6107825	397	q6_13	0.357142857
6219328	397	q3_3	0.348837209
6221392	397	q6_13	0.357142857
6223566	397	q4_2	0.222222222
6606637	397	q5_9	0
6607314	397	q7_4	0.5
6607898	397	q5_9	0
6608512	397	q4_2	0.222222222
6608959	397	q6_13	0.357142857
6609495	397	q3_3	0.348837209
6610040	397	q2_10	0.9
6610873	397	q0_3	0.714285714
6611207	397	q1_0	0.848484848
7133732	397	q3_3	0.395348837
7726170	397	q6_13	0.642857143
7728434	397	q4_2	0.222222222
7730231	397	q5_9	0
7730646	397	q4_2	0.222222222
7800311	397	q6_13	0.642857143
7801075	397	q4_2	0.222222222
7802302	397	q5_9	0
7802624	397	q7_4	0.5
7807270	397	q5_9	0
7807648	397	q6_13	0.642857143
7808233	397	q4_2	0.222222222
7844793	397	q6_13	0.642857143
7861492	397	q4_2	0.222222222
7944595	397	q6_13	0.642857143
8453742	397	q4_2	0.444444444
8458705	397	q5_9	0
8459726	397	q6_13	0.642857143
8460582	397	q4_2	0.444444444
8530903	397	q6_13	0.857142857
8533401	397	q4_2	0.444444444
8540613	397	q5_9	0
8541678	397	q7_4	0.5
8597597	397	q5_9	0
8610444	397	q7_4	0.5
8611749	397	q5_9	0
8672714	397	q7_4	0.55
8673247	397	q4_2	0.444444444
8820176	397	q5_9	0.428571429
9524406	397	q1_0	0.909090909
9921129	397	q0_3	0.714285714
9926878	397	q1_0	0.909090909
9927359	397	q2_10	0.9
9993078	397	q0_3	0.714285714
10090416	397	q2_10	0.9
10093421	397	q3_3	0.395348837
10094132	397	q6_13	0.857142857
10094630	397	q4_2	0.444444444
10095823	397	q5_9	0.428571429
10100641	397	q7_4	0.55
10101372	397	q5_9	0.428571429
10101616	397	q2_10	0.9
10341067	397	q0_3	0.714285714
10781517	397	q2_10	1
11052791	397	q3_3	0.395348837
11060416	397	q0_3	0.714285714
11127559	397	q3_3	0.395348837
11127913	397	q6_13	0.857142857
11342761	397	q3_3	0.395348837
11345895	397	q6_13	0.857142857
11359310	397	q4_2	0.444444444
11359741	397	q5_9	0.428571429
11370816	397	q7_4	0.55
11439063	397	q5_9	0.428571429
11441450	397	q7_4	0.55
11441943	397	q5_9	0.428571429
11442561	397	q4_2	0.444444444
11443171	397	q3_3	0.395348837
11443704	397	q6_13	0.857142857
11496973	397	q5_9	0.428571429
11634670	397	q4_2	0.444444444
11638135	397	q6_13	0.857142857
11759945	397	q5_9	0.428571429
12363967	397	q6_13	1
12366352	397	q4_2	0.444444444
12369133	397	q6_13	1
12370763	397	q4_2	0.444444444
16595	416	q2_5	0
19391	416	q6_12	0
21190	416	q9_0	0
23798	416	q7_0	0
27242	416	q5_12	0
30053	416	q3_1	0
32081	416	q0_12	0
37242	416	q1_8	0
408623	416	q2_5	0.3
681934	416	q6_12	0.258064516
687670	416	q9_0	0
795078	416	q6_12	0.258064516
1927027	416	q9_0	0.636363636
2686801	416	q7_0	0.888888889
2697088	416	q5_12	0
2699925	416	q3_1	0
2702374	416	q0_12	0
3726554	416	q1_8	1
3728608	416	q2_5	0.3
3731677	416	q6_12	0.258064516
3734958	416	q9_0	0.636363636
3739558	416	q7_0	0.888888889
6145059	416	q5_12	0.833333333
6147478	416	q3_1	0
7336505	416	q0_12	0.5
7338738	416	q1_8	1
7847574	416	q2_5	0.1
7849947	416	q6_12	0.258064516
7851885	416	q9_0	0.636363636
7853558	416	q7_0	0.888888889
7855472	416	q5_12	0.833333333
7857240	416	q3_1	0
7861496	416	q0_12	0.5
7862639	416	q6_12	0.258064516
8192809	416	q2_5	0.3
8203425	416	q6_12	0.258064516
8204201	416	q7_0	0.888888889
8205262	416	q5_12	0.833333333
8207328	416	q1_8	1
8740618	416	q0_12	0.5
8741397	416	q1_8	1
8744108	416	q3_1	0
8748257	416	q5_12	0.833333333
8751342	416	q7_0	0.888888889
8754058	416	q9_0	0.636363636
8785753	416	q6_12	0.258064516
8788923	416	q3_1	0
8859360	416	q0_12	0.5
8861193	416	q1_8	1
8863035	416	q5_12	0.833333333
8864983	416	q7_0	0.888888889
8866481	416	q9_0	0.636363636
8870457	416	q6_12	0.258064516
8872924	416	q2_5	0.3
8875564	416	q7_0	0.888888889
8878427	416	q5_12	0.833333333
8880020	416	q3_1	0
8975667	416	q0_12	0.75
8977278	416	q1_8	1
8981179	416	q3_1	0
8984410	416	q5_12	0.833333333
8985964	416	q2_5	0.3
9768604	416	q6_12	0.612903226
9771068	416	q2_5	0.3
9773302	416	q6_12	0.612903226
9775193	416	q9_0	0.636363636
9777895	416	q7_0	0.888888889
9782141	416	q5_12	0.833333333
10342211	416	q3_1	0.96
10344044	416	q2_5	0.3
10352001	416	q6_12	0.612903226
10355671	416	q5_12	0.833333333
10357654	416	q9_0	0.636363636
10359794	416	q7_0	0.888888889
10363571	416	q5_12	0.833333333
10369323	416	q3_1	0.96
10378329	416	q0_12	0.75
10396162	416	q1_8	1
10398303	416	q3_1	0.96
10408348	416	q0_12	0.75
10410048	416	q5_12	0.833333333
10411842	416	q7_0	0.888888889
10413632	416	q9_0	0.636363636
10468941	416	q6_12	0.612903226
10469512	416	q9_0	0.636363636
10470602	416	q7_0	0.888888889
10471509	416	q5_12	0.833333333
10472135	416	q9_0	0.636363636
10473998	416	q7_0	0.888888889
10475946	416	q3_1	0.96
10479866	416	q5_12	0.833333333
10601839	416	q0_12	0.75
10603391	416	q1_8	1
10608797	416	q3_1	0.96
10610969	416	q2_5	0.3
10841742	416	q6_12	0.612903226
10843743	416	q2_5	0.3
10846097	416	q6_12	0.612903226
10850506	416	q9_0	0.636363636
10856266	416	q7_0	0.888888889
10965018	416	q5_12	0.833333333
10966902	416	q2_5	0.3
11094497	416	q6_12	0.612903226
11097691	416	q9_0	0.636363636
11099605	416	q7_0	0.888888889
11101859	416	q5_12	0.833333333
11103824	416	q3_1	0.96
11198841	416	q0_12	0.75
11200426	416	q9_0	0.636363636
11204593	416	q7_0	0.888888889
11206275	416	q5_12	0.833333333
11211427	416	q3_1	0.96
11215066	416	q5_12	0.833333333
11217577	416	q0_12	0.75
11219310	416	q1_8	1
11221591	416	q7_0	0.888888889
11095	470	q0_6	0
12043	470	q1_0	0
16353	470	q0_6	0
17716	470	q1_0	0
18831	470	q0_6	0
23015	470	q1_0	0
24127	470	q2_2	0
24991	470	q3_2	0
25470	470	q5_2	0
27590	470	q4_4	0
28141	470	q5_2	0
34013	470	q6_6	0
556085	470	q7_0	0.555555556
935851	470	q6_6	0
940254	470	q7_0	0.555555556
2427720	470	q6_6	0
3323277	470	q5_2	0
3623378	470	q4_4	0
3629370	470	q3_2	0
3632757	470	q2_2	0
3635237	470	q1_0	0
3638633	470	q0_6	0
3640326	470	q3_2	0
4055733	470	q4_4	0
4056738	470	q6_6	0
4057484	470	q7_0	0.555555556
4071670	470	q5_2	0
4086355	470	q3_2	0
4583926	470	q4_4	0
5648575	470	q3_2	0
6187061	470	q2_2	0
6188631	470	q3_2	0
6190425	470	q5_2	0
6191452	470	q6_6	0
6192309	470	q7_0	0.555555556
6196200	470	q5_2	0
6200771	470	q4_4	0
6203464	470	q3_2	0
6370400	470	q2_2	0
6416913	470	q7_0	0.555555556
6443836	470	q6_6	1
6462888	470	q5_2	0.285714286
6466750	470	q3_2	0
6496355	470	q4_4	0.777777778
6498890	470	q3_2	0
6955674	470	q2_2	1
7312265	470	q1_0	0
7315261	470	q2_2	1
8311292	470	q1_0	0.939393939
8628144	470	q0_6	1
8631878	470	q1_0	0.939393939
8633449	470	q2_2	1
8636517	470	q3_2	0
8639190	470	q4_4	0.777777778
8641001	470	q5_2	0.285714286
8642606	470	q6_6	1
8644079	470	q3_2	0
8645368	470	q2_2	1
9047183	470	q3_2	0.142857143
9077768	470	q0_6	1
9408848	470	q1_0	1
9538895	470	q2_2	1
9544895	470	q3_2	0.142857143
9546568	470	q4_4	0.777777778
9551239	470	q3_2	0.142857143
9554494	470	q5_2	0.285714286
9556933	470	q6_6	1
9592315	470	q7_0	0.555555556
9595628	470	q6_6	1
9597437	470	q5_2	0.285714286
9601144	470	q4_4	0.777777778
9603453	470	q3_2	0.142857143
9622631	470	q2_2	1
9623780	470	q6_6	1
9624341	470	q7_0	0.555555556
9626397	470	q5_2	0.285714286
9634875	470	q4_4	0.777777778
9636366	470	q3_2	0.142857143
9875751	470	q2_2	1
9877123	470	q5_2	0.285714286
9878927	470	q4_4	0.777777778
9885852	470	q3_2	0.142857143
9918469	470	q7_0	0.555555556
9928174	470	q6_6	1
9930188	470	q5_2	0.285714286
9931572	470	q4_4	0.777777778
9934530	470	q3_2	0.142857143
9935101	470	q4_4	0.777777778
9936758	470	q2_2	1
10134023	470	q4_4	0.777777778
10142047	470	q5_2	0.285714286
10151566	470	q6_6	1
10446845	470	q5_2	0.285714286
10469931	470	q4_4	0.777777778
